Sample Number (10000 samples per second),ENGINE_RUN_TIME (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK_LEVEL_INPUT (),ACCELARATOR_PEDAL_POSITION_F (),ACCELARATOR_PEDAL_POSITION_D (),ACCELARATOR_PEDAL_POSITION_E (),COMMANDED_THROTTLE_ACTUATOR (),MAF_AIR_FLOW_RATE (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),COMMANDED_THROTTLE_ACTUATOR ()
971,61.0,918.75,0.0,18.039215,29.411764,0.0,1.5625,-4.6875,29.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
972,61.0,910.0,0.0,18.039215,29.019608,0.0,1.5625,-7.8125,29.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
973,63.0,910.0,0.0,18.039215,29.019608,0.0,1.5625,-7.8125,29.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
974,63.0,910.0,0.0,18.039215,29.019608,0.0,1.5625,-7.8125,29.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
975,63.0,910.0,0.0,18.039215,29.019608,0.0,1.5625,-7.8125,29.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
976,63.0,910.75,0.0,18.039215,29.411764,0.0,1.5625,-5.46875,30.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
977,65.0,910.75,0.0,18.039215,29.411764,0.0,1.5625,-5.46875,30.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
978,65.0,910.75,0.0,18.039215,29.411764,0.0,1.5625,-5.46875,30.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
979,65.0,910.75,0.0,18.039215,29.411764,0.0,1.5625,-5.46875,30.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
980,65.0,907.0,0.0,18.039215,29.019608,0.0,1.5625,-7.8125,28.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
981,67.0,907.0,0.0,18.039215,29.019608,0.0,1.5625,-7.8125,28.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
982,67.0,907.0,0.0,18.039215,29.019608,0.0,1.5625,-7.8125,28.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
983,67.0,907.0,0.0,18.039215,29.411764,0.0,1.5625,-7.8125,28.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
984,69.0,904.5,0.0,18.039215,29.411764,0.0,1.5625,-5.46875,29.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
985,69.0,904.5,0.0,18.039215,29.411764,0.0,1.5625,-5.46875,29.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
986,69.0,904.5,0.0,18.039215,29.411764,0.0,1.5625,-5.46875,29.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
987,69.0,905.25,0.0,18.039215,29.019608,0.0,1.5625,-7.03125,28.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
988,71.0,905.25,0.0,18.039215,29.019608,0.0,1.5625,-7.03125,28.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
989,71.0,905.25,0.0,18.039215,29.019608,0.0,1.5625,-7.03125,28.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
990,71.0,905.25,0.0,18.039215,29.019608,0.0,1.5625,-7.03125,28.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
991,71.0,900.75,0.0,17.647058,29.019608,0.0,1.5625,-6.25,28.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
992,72.0,900.75,0.0,17.647058,29.019608,0.0,1.5625,-6.25,28.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
993,72.0,900.75,0.0,17.647058,29.019608,0.0,1.5625,-6.25,28.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
994,72.0,900.75,0.0,17.647058,29.019608,0.0,1.5625,-6.25,28.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
995,72.0,899.0,0.0,17.647058,28.62745,0.0,2.34375,-4.6875,29.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
996,77.0,899.0,0.0,17.647058,28.62745,0.0,2.34375,-4.6875,29.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
997,77.0,899.0,0.0,17.647058,28.62745,0.0,2.34375,-4.6875,29.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
998,77.0,899.0,0.0,17.647058,28.62745,0.0,2.34375,-4.6875,29.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
999,77.0,889.0,0.0,17.647058,28.62745,0.0,2.34375,-7.8125,28.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1000,78.0,889.0,0.0,17.647058,28.62745,0.0,2.34375,-7.8125,28.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1001,78.0,889.0,0.0,17.647058,28.62745,0.0,2.34375,-7.8125,28.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1002,78.0,889.0,0.0,17.647058,28.235294,0.0,2.34375,-7.8125,28.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1003,80.0,887.5,0.0,17.647058,28.235294,0.0,2.34375,-3.90625,27.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1004,80.0,887.5,0.0,17.647058,28.235294,0.0,2.34375,-3.90625,27.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1005,80.0,887.5,0.0,17.647058,28.235294,0.0,2.34375,-3.90625,27.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1006,80.0,882.75,0.0,17.647058,28.235294,0.0,2.34375,-7.03125,29.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1007,82.0,882.75,0.0,17.647058,28.235294,0.0,2.34375,-7.03125,29.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1008,82.0,882.75,0.0,17.647058,28.235294,0.0,2.34375,-7.03125,29.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1009,82.0,882.75,0.0,17.647058,28.235294,0.0,2.34375,-7.03125,29.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1010,82.0,882.75,0.0,17.647058,24.705883,0.0,2.34375,-3.125,24.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1011,84.0,1067.75,0.0,17.647058,24.705883,0.0,2.34375,-3.125,24.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1012,84.0,1067.75,0.0,17.647058,24.705883,0.0,2.34375,-3.125,24.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1013,84.0,1067.75,0.0,17.647058,24.705883,0.0,2.34375,-3.125,24.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1014,84.0,989.0,0.0,17.647058,25.490196,0.0,2.34375,0.0,25.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1015,86.0,989.0,0.0,17.647058,25.490196,0.0,2.34375,0.0,25.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1016,86.0,989.0,0.0,17.647058,25.490196,0.0,2.34375,0.0,25.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1017,86.0,989.0,0.0,17.647058,25.490196,0.0,2.34375,0.0,25.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1018,88.0,907.0,0.0,17.254902,25.490196,0.0,2.34375,-3.90625,26.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1019,88.0,907.0,0.0,17.254902,25.490196,0.0,2.34375,-3.90625,26.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1020,88.0,907.0,0.0,17.254902,25.490196,0.0,2.34375,-3.90625,26.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.392157,17.647058
1021,88.0,907.0,0.0,17.254902,23.137255,0.0,2.34375,-3.90625,23.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.392157,17.647058
1022,89.0,1167.0,0.0,17.647058,23.137255,0.0,2.34375,-3.90625,23.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.392157,17.647058
1023,89.0,1167.0,0.0,17.647058,23.137255,0.0,2.34375,-3.90625,23.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.392157,17.647058
1024,89.0,1167.0,0.0,17.647058,23.137255,0.0,2.34375,-3.90625,23.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1025,89.0,973.25,0.0,17.647058,25.882353,0.0,2.34375,0.0,26.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1026,91.0,973.25,0.0,17.647058,25.882353,0.0,2.34375,0.0,26.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1027,91.0,973.25,0.0,17.647058,25.882353,0.0,2.34375,0.0,26.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1028,91.0,973.25,0.0,17.647058,25.882353,0.0,2.34375,0.0,26.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1029,93.0,897.5,0.0,17.254902,25.882353,0.0,2.34375,-3.90625,25.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1030,93.0,897.5,0.0,17.254902,25.882353,0.0,2.34375,-3.90625,25.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1031,93.0,897.5,0.0,17.254902,25.882353,0.0,2.34375,-3.90625,25.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1032,93.0,897.5,0.0,17.254902,25.882353,0.0,2.34375,-3.90625,25.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1033,93.0,788.25,0.0,17.647058,33.333332,0.0,0.78125,-12.5,31.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1034,97.0,788.25,0.0,17.647058,33.333332,0.0,0.78125,-12.5,31.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1035,97.0,788.25,0.0,17.647058,33.333332,0.0,0.78125,-12.5,31.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1036,97.0,788.25,0.0,17.647058,33.333332,0.0,0.78125,-12.5,31.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1037,99.0,783.5,0.0,17.647058,31.37255,0.0,0.78125,-8.59375,31.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1038,99.0,783.5,0.0,17.647058,31.37255,0.0,0.78125,-8.59375,31.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1039,99.0,783.5,0.0,17.647058,31.37255,0.0,0.78125,-8.59375,31.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1040,99.0,783.5,0.0,17.647058,32.54902,0.0,0.78125,-4.6875,31.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1041,101.0,819.5,0.0,18.039215,32.54902,0.0,0.78125,-4.6875,33.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1042,101.0,819.5,0.0,18.039215,32.54902,0.0,0.78125,-4.6875,33.0,40.784313,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1043,101.0,819.5,0.0,18.039215,32.54902,0.0,0.78125,-4.6875,33.0,40.784313,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1044,101.0,833.5,0.0,18.039215,31.764706,0.0,0.78125,-8.59375,32.0,40.784313,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1045,103.0,833.5,0.0,18.039215,31.764706,0.0,0.78125,-8.59375,32.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1046,103.0,833.5,0.0,18.039215,31.764706,0.0,0.78125,-8.59375,32.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1047,103.0,833.5,0.0,18.039215,31.764706,0.0,0.78125,-8.59375,32.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1048,103.0,875.0,0.0,18.039215,30.19608,0.0,1.5625,-5.46875,29.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1049,105.0,875.0,0.0,18.039215,30.19608,0.0,1.5625,-5.46875,29.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1050,105.0,875.0,0.0,18.039215,30.19608,0.0,1.5625,-5.46875,29.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1051,105.0,875.0,0.0,18.039215,30.19608,0.0,1.5625,-5.46875,29.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1052,105.0,806.25,0.0,18.039215,30.588236,0.0,0.78125,-4.6875,32.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1053,106.0,806.25,0.0,18.039215,30.588236,0.0,0.78125,-4.6875,32.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1054,106.0,806.25,0.0,18.039215,30.588236,0.0,0.78125,-4.6875,32.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1055,106.0,806.25,0.0,18.039215,31.764706,0.0,0.78125,-7.8125,32.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1056,108.0,832.75,0.0,18.039215,31.764706,0.0,0.78125,-7.8125,32.0,39.60784,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1057,108.0,832.75,0.0,18.039215,31.764706,0.0,0.78125,-7.8125,32.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1058,108.0,832.75,0.0,18.039215,31.764706,0.0,0.78125,-7.8125,32.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1059,108.0,857.75,0.0,18.039215,30.588236,0.0,1.5625,-4.6875,31.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1060,110.0,857.75,0.0,18.039215,30.588236,0.0,1.5625,-4.6875,31.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1061,110.0,857.75,0.0,18.039215,30.588236,0.0,1.5625,-4.6875,31.0,40.39216,0.0,16.078432,31.764706,18.039215,0.0,0.0,100.0,0.0,18.039215
1062,110.0,857.75,0.0,18.039215,30.588236,0.0,1.5625,-4.6875,31.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1063,110.0,882.75,0.0,17.647058,29.411764,0.0,1.5625,-5.46875,28.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1064,112.0,882.75,0.0,17.647058,29.411764,0.0,1.5625,-5.46875,28.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1065,112.0,882.75,0.0,17.647058,29.411764,0.0,1.5625,-5.46875,28.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1066,112.0,882.75,0.0,17.647058,29.411764,0.0,1.5625,-5.46875,28.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1067,112.0,872.5,0.0,17.647058,28.62745,0.0,2.34375,-6.25,29.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1068,114.0,872.5,0.0,17.647058,28.62745,0.0,2.34375,-6.25,29.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1069,114.0,872.5,0.0,17.647058,28.62745,0.0,2.34375,-6.25,29.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1070,114.0,872.5,0.0,17.647058,28.62745,0.0,2.34375,-6.25,29.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1071,114.0,866.25,0.0,17.254902,28.235294,0.0,2.34375,-3.125,28.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1072,116.0,866.25,0.0,17.254902,28.235294,0.0,2.34375,-3.125,28.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1073,116.0,866.25,0.0,17.254902,28.235294,0.0,2.34375,-3.125,28.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1074,116.0,866.25,0.0,17.254902,27.843138,0.0,2.34375,-6.25,28.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1075,118.0,840.5,0.0,17.254902,27.843138,0.0,2.34375,-6.25,27.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1076,118.0,840.5,0.0,17.254902,27.843138,0.0,2.34375,-6.25,27.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1077,118.0,840.5,0.0,17.254902,27.843138,0.0,2.34375,-6.25,27.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1078,118.0,831.25,0.0,17.254902,28.235294,0.0,2.34375,-3.90625,27.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1079,120.0,831.25,0.0,17.254902,28.235294,0.0,2.34375,-3.90625,27.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1080,120.0,831.25,0.0,17.254902,28.235294,0.0,2.34375,-3.90625,27.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1081,120.0,831.25,0.0,17.254902,28.235294,0.0,2.34375,-3.90625,27.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1082,120.0,823.25,0.0,17.254902,28.235294,0.0,2.34375,-3.90625,28.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1083,122.0,823.25,0.0,17.254902,28.235294,0.0,2.34375,-3.90625,28.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1084,122.0,823.25,0.0,17.254902,28.235294,0.0,2.34375,-3.90625,28.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1085,122.0,823.25,0.0,17.254902,28.235294,0.0,2.34375,-3.90625,28.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1086,122.0,816.25,0.0,17.254902,28.235294,0.0,2.34375,-5.46875,27.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1087,124.0,816.25,0.0,17.254902,28.235294,0.0,2.34375,-5.46875,27.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1088,124.0,816.25,0.0,17.254902,28.235294,0.0,2.34375,-5.46875,27.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1089,124.0,816.25,0.0,17.254902,28.62745,0.0,2.34375,-2.34375,27.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1090,125.0,842.0,0.0,17.254902,28.62745,0.0,2.34375,-2.34375,29.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1091,125.0,842.0,0.0,17.254902,28.62745,0.0,2.34375,-2.34375,29.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1092,125.0,842.0,0.0,17.254902,28.62745,0.0,2.34375,-2.34375,29.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1093,125.0,700.0,0.0,17.254902,30.588236,0.0,0.78125,-6.25,31.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1094,127.0,700.0,0.0,17.254902,30.588236,0.0,0.78125,-6.25,31.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1095,127.0,700.0,0.0,17.254902,30.588236,0.0,0.78125,-6.25,31.0,39.60784,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1096,127.0,700.0,0.0,17.254902,30.588236,0.0,0.78125,-6.25,31.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1097,127.0,801.5,0.0,17.647058,30.588236,0.0,1.5625,-10.15625,31.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1098,129.0,801.5,0.0,17.647058,30.588236,0.0,1.5625,-10.15625,31.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1099,129.0,801.5,0.0,17.647058,30.588236,0.0,1.5625,-10.15625,31.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1100,129.0,801.5,0.0,17.647058,34.117645,0.0,1.5625,-10.15625,31.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1101,131.0,782.75,0.0,17.647058,34.117645,0.0,0.0,-4.6875,34.0,39.60784,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1102,131.0,782.75,0.0,17.647058,34.117645,0.0,0.0,-4.6875,34.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1103,131.0,782.75,0.0,17.647058,34.117645,0.0,0.0,-4.6875,34.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1104,131.0,844.5,0.0,17.647058,30.980392,0.0,0.78125,-7.03125,31.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1105,133.0,844.5,0.0,17.647058,30.980392,0.0,0.78125,-7.03125,31.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1106,133.0,844.5,0.0,17.647058,30.980392,0.0,0.78125,-7.03125,31.0,40.784313,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1107,133.0,844.5,0.0,17.647058,30.980392,0.0,0.78125,-7.03125,31.0,40.784313,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1108,133.0,844.5,0.0,17.647058,31.37255,0.0,0.78125,-9.375,30.0,40.784313,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1109,137.0,808.5,0.0,17.647058,31.37255,0.0,0.78125,-9.375,30.0,40.784313,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1110,137.0,808.5,0.0,17.647058,31.37255,0.0,0.78125,-9.375,30.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1111,137.0,808.5,0.0,17.647058,31.37255,0.0,0.78125,-9.375,30.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1112,137.0,846.0,0.0,17.647058,30.588236,0.0,1.5625,-3.90625,29.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1113,138.0,846.0,0.0,17.647058,30.588236,0.0,1.5625,-3.90625,29.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1114,138.0,846.0,0.0,17.647058,30.588236,0.0,1.5625,-3.90625,29.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1115,138.0,846.0,0.0,17.647058,30.588236,0.0,1.5625,-3.90625,29.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1116,140.0,816.25,0.0,17.647058,29.411764,0.0,1.5625,-5.46875,29.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1117,140.0,816.25,0.0,17.647058,29.411764,0.0,1.5625,-5.46875,29.0,40.39216,0.0,16.078432,31.764706,17.647058,0.0,0.0,100.0,0.0,17.647058
1118,140.0,816.25,0.0,17.647058,29.411764,0.0,1.5625,-5.46875,29.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1119,140.0,816.25,0.0,17.647058,29.019608,0.0,2.34375,-5.46875,27.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1120,142.0,851.5,0.0,17.254902,29.019608,0.0,2.34375,-5.46875,27.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1121,142.0,851.5,0.0,17.254902,29.019608,0.0,2.34375,-5.46875,27.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1122,142.0,851.5,0.0,17.254902,29.019608,0.0,2.34375,-5.46875,27.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1123,142.0,851.5,0.0,17.254902,27.843138,0.0,2.34375,-2.34375,27.0,40.39216,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
